SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
192086,Cash loans,M,N,N,0,112500.0,227520.0,14670.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.003818,-22392,365243,-4205.0,-4205,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,4,0,0,0,0,0,0,XNA,0.5643165941670503,0.6669186693186135,,0.068,0.0363,0.9876,0.83,0.0443,0.0,0.1379,0.1667,0.2083,0.0399,0.0504,0.0642,0.0232,0.0195,0.0693,0.0376,0.9876,0.8367,0.0447,0.0,0.1379,0.1667,0.2083,0.0408,0.0551,0.0669,0.0233,0.0206,0.0687,0.0363,0.9876,0.8323,0.0446,0.0,0.1379,0.1667,0.2083,0.0406,0.0513,0.0653,0.0233,0.0199,reg oper account,block of flats,0.0747,Block,No,0.0,0.0,0.0,0.0,-550.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
309323,Cash loans,F,N,Y,0,360000.0,675000.0,24930.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.030755,-12195,-361,-9.0,-3835,,1,1,0,1,0,0,Managers,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.465807581958211,0.4752625269683744,0.1446481462546413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1469.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
183178,Cash loans,F,N,Y,0,225000.0,1223010.0,48501.0,1125000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-20689,365243,-7969.0,-2045,,1,0,0,1,1,0,,2.0,2,1,FRIDAY,6,1,0,0,1,0,0,XNA,0.8725142162280488,0.686198810052176,0.6430255641096323,0.0979,0.1359,0.9866,0.8164,0.0218,0.0,0.2414,0.1667,0.2083,0.0815,0.0782,0.1197,0.0077,0.0249,0.0998,0.141,0.9866,0.8236,0.022000000000000002,0.0,0.2414,0.1667,0.2083,0.0834,0.0854,0.1247,0.0078,0.0263,0.0989,0.1359,0.9866,0.8189,0.0219,0.0,0.2414,0.1667,0.2083,0.083,0.0795,0.1218,0.0078,0.0254,reg oper account,block of flats,0.1102,Panel,No,2.0,0.0,2.0,0.0,-409.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
438120,Cash loans,M,Y,N,0,180000.0,298512.0,31473.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.009175,-20382,-6851,-6597.0,-3757,11.0,1,1,0,1,0,0,,1.0,2,2,MONDAY,11,0,0,0,0,0,0,Construction,,0.6408865710880006,0.6430255641096323,0.168,0.0385,0.9811,,,0.0,0.0345,0.1667,,,,0.0758,,,0.1712,0.0399,0.9791,,,0.0,0.0345,0.1667,,,,0.0783,,,0.1697,0.0385,0.9811,,,0.0,0.0345,0.1667,,,,0.0772,,,,block of flats,0.062,"Stone, brick",No,0.0,0.0,0.0,0.0,-3054.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338991,Cash loans,F,Y,Y,1,270000.0,601470.0,25614.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-15436,-3134,-8598.0,-4894,7.0,1,1,0,1,0,1,,3.0,2,2,WEDNESDAY,15,1,1,0,1,1,0,Business Entity Type 1,0.3259109568817908,0.6257295196870687,0.5867400085415683,0.0814,0.0,0.9389,,,0.0,0.2069,0.0833,,,,0.0331,,0.2332,0.083,0.0,0.9389,,,0.0,0.2069,0.0833,,,,0.0345,,0.2468,0.0822,0.0,0.9389,,,0.0,0.2069,0.0833,,,,0.0337,,0.23800000000000002,,block of flats,0.0767,"Stone, brick",No,0.0,0.0,0.0,0.0,-2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
321090,Cash loans,F,N,Y,0,159750.0,1223010.0,52632.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-19639,-135,-11291.0,-3132,,1,1,1,1,0,0,Sales staff,2.0,2,2,FRIDAY,15,1,1,1,1,1,1,Business Entity Type 1,,0.2108462011090325,0.8327850252992314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
381815,Cash loans,F,N,Y,1,225000.0,1133748.0,30037.5,990000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-13709,-853,-7771.0,-4724,,1,1,0,1,0,0,Medicine staff,3.0,2,2,TUESDAY,12,0,1,1,0,0,0,Other,0.2951972920440684,0.7023760476242151,0.6212263380626669,0.1196,0.1291,0.9796,,,0.0,0.2759,0.1667,,0.1528,,0.0718,,0.0356,0.1218,0.134,0.9796,,,0.0,0.2759,0.1667,,0.1562,,0.0748,,0.0377,0.1207,0.1291,0.9796,,,0.0,0.2759,0.1667,,0.1554,,0.0731,,0.0363,,block of flats,0.0869,Panel,No,0.0,0.0,0.0,0.0,-544.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
326517,Cash loans,F,Y,Y,1,180000.0,1560726.0,43047.0,1395000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792000000000004,-14856,-4077,-6391.0,-2705,6.0,1,1,0,1,0,0,,3.0,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.7254025561625002,0.4515157406876067,0.4974688893052743,0.0124,,0.9722,,,,0.069,0.0417,,,,,,,0.0126,,0.9722,,,,0.069,0.0417,,,,,,,0.0125,,0.9722,,,,0.069,0.0417,,,,,,,,,0.0095,,No,0.0,0.0,0.0,0.0,-2054.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0
376837,Cash loans,F,N,Y,0,153000.0,743031.0,39717.0,688500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147,-17864,-1896,-2223.0,-1413,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.645488884224223,0.6326679164425424,0.8337869986815019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1844.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
212986,Cash loans,F,N,N,0,351000.0,675000.0,41427.0,675000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.003540999999999999,-15053,-3374,-1131.0,-3511,,1,1,1,1,1,0,Security staff,1.0,1,1,MONDAY,14,0,0,0,0,0,0,Kindergarten,0.5249118076991182,0.5901443152831766,0.4902575124990026,0.1174,0.0886,0.9901,0.8640000000000001,0.0451,0.128,0.1103,0.3167,0.375,0.0364,0.0473,0.1223,0.0051,0.038,0.0756,0.1129,0.9881,0.8432,0.0154,0.0403,0.0345,0.3333,0.375,0.0033,0.0386,0.0473,0.0039,0.0,0.1004,0.0954,0.9881,0.8390000000000001,0.0276,0.12,0.1034,0.3333,0.375,0.028999999999999998,0.0376,0.1019,0.0039,0.0089,not specified,block of flats,0.0739,Panel,No,2.0,0.0,2.0,0.0,-2680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
150972,Cash loans,M,Y,Y,0,292500.0,1546020.0,45333.0,1350000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.008473999999999999,-12328,-1896,-1528.0,-2354,19.0,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,15,1,1,0,1,1,1,Self-employed,,0.65529838021445,0.4561097392782771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-546.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
408535,Cash loans,F,N,N,0,112500.0,225000.0,12694.5,225000.0,Unaccompanied,Working,Lower secondary,Widow,With parents,0.006629,-24401,-3520,-1285.0,-4645,,1,1,0,1,0,0,,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,Other,,0.07474637616859828,,0.0241,,0.9856,0.7824,,0.0,0.0828,0.075,,0.0389,0.0101,0.0129,,0.0048,0.0126,,0.9876,0.7648,,0.0,0.069,0.0417,,0.0398,0.011000000000000001,0.0092,,0.0049,0.0219,,0.9866,0.792,,0.0,0.069,0.0417,,0.0396,0.0103,0.0099,,0.0049,,block of flats,0.0197,Wooden,No,6.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
377098,Cash loans,F,N,N,2,76500.0,990000.0,28944.0,990000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.019101,-14020,-1267,-2619.0,-5566,,1,1,1,1,0,0,Core staff,4.0,2,2,MONDAY,18,0,0,0,0,0,0,Kindergarten,0.8062913120952594,0.5891760437442923,0.4920600938649263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1040.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
207700,Cash loans,F,Y,Y,0,174150.0,1006920.0,42790.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009334,-16465,-2393,-10468.0,-5,65.0,1,1,0,1,0,0,Medicine staff,1.0,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,,0.5869511786044477,0.4848514754962666,0.1031,0.0881,0.9781,0.7008,0.0109,0.0,0.1724,0.1667,0.2083,0.0189,0.0815,0.0928,0.0116,0.0112,0.105,0.0914,0.9782,0.7125,0.011000000000000001,0.0,0.1724,0.1667,0.2083,0.0193,0.0891,0.0967,0.0117,0.0119,0.1041,0.0881,0.9781,0.7048,0.011000000000000001,0.0,0.1724,0.1667,0.2083,0.0192,0.0829,0.0945,0.0116,0.0115,not specified,block of flats,0.0814,Panel,No,2.0,1.0,2.0,1.0,-539.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
372567,Cash loans,F,N,Y,3,193500.0,1214145.0,64818.0,1147500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-14043,-2302,-2425.0,-3861,,1,1,1,1,1,0,Sales staff,5.0,2,2,MONDAY,18,0,0,0,0,0,0,Trade: type 7,,0.7113337118085901,,0.1443,,0.9771,,,0.0,0.2414,0.1667,,,,0.1326,,0.0,0.1471,,0.9772,,,0.0,0.2414,0.1667,,,,0.1382,,0.0,0.1457,,0.9771,,,0.0,0.2414,0.1667,,,,0.135,,0.0,,block of flats,0.1118,Panel,No,3.0,0.0,2.0,0.0,-299.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
223461,Cash loans,F,N,N,0,135000.0,675000.0,19737.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-13079,-5492,-6732.0,-4205,,1,1,1,1,1,0,Laborers,2.0,2,2,FRIDAY,11,0,0,0,1,1,0,Other,0.6680356330604867,0.7376895409075748,0.6430255641096323,0.0186,0.0,0.9866,0.8164,0.0025,0.0,0.1034,0.0417,0.0417,0.0,0.0151,0.0152,0.0,0.0062,0.0189,0.0,0.9866,0.8236,0.0025,0.0,0.1034,0.0417,0.0417,0.0,0.0165,0.0158,0.0,0.0066,0.0187,0.0,0.9866,0.8189,0.0025,0.0,0.1034,0.0417,0.0417,0.0,0.0154,0.0155,0.0,0.0064,reg oper account,block of flats,0.0133,"Stone, brick",No,0.0,0.0,0.0,0.0,-552.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
428856,Cash loans,F,N,Y,0,135000.0,536917.5,22702.5,463500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.0105,-9714,-2585,-1797.0,-2378,,1,1,0,1,0,0,,2.0,3,3,MONDAY,17,0,0,0,0,0,0,Other,0.6851237565784554,0.5987319373477202,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
127163,Revolving loans,F,N,Y,0,126000.0,382500.0,19125.0,382500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-13556,-5158,-11408.0,-4603,,1,1,0,1,0,0,,2.0,2,2,MONDAY,15,0,0,0,0,1,1,Medicine,0.4116070248921318,0.4870700919222306,0.4902575124990026,0.0619,0.0758,0.9841,0.7824,0.0207,0.0,0.1379,0.1667,0.0417,0.0246,0.0504,0.0638,0.0,0.0,0.063,0.0787,0.9841,0.7909,0.0208,0.0,0.1379,0.1667,0.0417,0.0251,0.0551,0.0664,0.0,0.0,0.0625,0.0758,0.9841,0.7853,0.0208,0.0,0.1379,0.1667,0.0417,0.025,0.0513,0.0649,0.0,0.0,reg oper account,block of flats,0.0614,Others,No,1.0,0.0,1.0,0.0,-959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
450426,Cash loans,F,N,Y,1,90000.0,677664.0,22527.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16240,-4075,-4208.0,-4208,,1,1,0,1,0,0,Cooking staff,3.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,School,,0.6423900015812459,0.5762088360175724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1048.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
330331,Cash loans,F,Y,Y,0,112500.0,364896.0,29385.0,315000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-20855,365243,-5937.0,-4331,26.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.4006256440121464,0.5744466170995097,0.1031,0.0818,0.9757,0.6668,0.0366,0.0,0.1724,0.1667,0.2083,0.1015,0.0841,0.0895,0.0,0.0,0.105,0.0849,0.9757,0.6798,0.0369,0.0,0.1724,0.1667,0.2083,0.1038,0.0918,0.0933,0.0,0.0,0.1041,0.0818,0.9757,0.6713,0.0368,0.0,0.1724,0.1667,0.2083,0.1033,0.0855,0.0911,0.0,0.0,reg oper account,block of flats,0.0704,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
169982,Cash loans,M,Y,Y,0,360000.0,550980.0,40221.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.04622,-11034,-695,-5106.0,-3527,5.0,1,1,0,1,0,1,Laborers,1.0,1,1,FRIDAY,17,0,0,0,0,0,0,Industry: type 7,,0.6991938632005016,0.08846056465419698,0.0979,0.0396,0.9821,0.7552,0.0427,0.08,0.0345,0.5417,0.5833,0.0407,0.0765,0.0914,0.0154,0.0221,0.0998,0.0411,0.9821,0.7648,0.0431,0.0806,0.0345,0.5417,0.5833,0.0416,0.0836,0.0953,0.0156,0.0234,0.0989,0.0396,0.9821,0.7585,0.043,0.08,0.0345,0.5417,0.5833,0.0414,0.0778,0.0931,0.0155,0.0225,reg oper account,block of flats,0.1001,"Stone, brick",No,0.0,0.0,0.0,0.0,-1901.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
111324,Cash loans,M,Y,Y,1,207000.0,473760.0,51151.5,450000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.035792000000000004,-11314,-542,-2848.0,-3857,9.0,1,1,0,1,1,0,,3.0,2,2,THURSDAY,14,0,0,0,0,1,1,Industry: type 9,,0.5218446175472264,0.7850520263728172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1805.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
162276,Cash loans,M,N,N,0,90000.0,337500.0,31230.0,337500.0,,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-10375,-3583,-8623.0,-3031,,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,13,0,0,0,0,0,0,Industry: type 9,0.41936947188935336,0.5900649749428191,0.7407990879702335,0.1546,0.1062,0.9886,,,0.2,0.1724,0.375,,0.0218,,0.1993,,0.0,0.1576,0.1102,0.9886,,,0.2014,0.1724,0.375,,0.0223,,0.2077,,0.0,0.1561,0.1062,0.9886,,,0.2,0.1724,0.375,,0.0222,,0.2029,,0.0,,block of flats,0.1739,Panel,No,2.0,0.0,2.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
279069,Cash loans,F,Y,N,0,67500.0,814041.0,26388.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-16192,-8774,-1517.0,-4609,13.0,1,1,0,1,0,0,Medicine staff,2.0,3,3,WEDNESDAY,6,0,0,0,0,1,1,Medicine,,0.3962282398284037,0.646329897706246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-701.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299630,Cash loans,F,N,N,0,247500.0,1009566.0,30739.5,904500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.006207,-22711,365243,-14096.0,-4065,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.7394670823792463,0.722392890081304,0.0619,0.0765,0.9806,0.7348,,0.0,0.1379,0.1667,0.2083,0.0632,0.0504,0.0624,0.0,0.0,0.063,0.0794,0.9806,0.7452,,0.0,0.1379,0.1667,0.2083,0.0646,0.0551,0.065,0.0,0.0,0.0625,0.0765,0.9806,0.7383,,0.0,0.1379,0.1667,0.2083,0.0643,0.0513,0.0635,0.0,0.0,reg oper account,block of flats,0.0551,Panel,No,1.0,0.0,1.0,0.0,-525.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
417237,Cash loans,F,N,Y,0,135000.0,1288350.0,37800.0,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008575,-15739,-2610,-6520.0,-4392,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Self-employed,0.4498683757764718,0.4308381378094504,0.4794489811780563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2185.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0
370234,Cash loans,F,Y,Y,0,337500.0,835380.0,40320.0,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.030755,-20022,-2475,-16.0,-3556,4.0,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.5768111139915452,0.08281470424406495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1186.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
112770,Cash loans,F,N,Y,0,54000.0,299772.0,14580.0,247500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-20508,365243,-5871.0,-4006,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,8,0,0,0,0,0,0,XNA,,0.09947568532078986,0.41534714488434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-227.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
174215,Cash loans,F,N,N,1,90000.0,291384.0,22680.0,270000.0,Unaccompanied,State servant,Higher education,Civil marriage,With parents,0.006629,-9956,-1376,-4708.0,-2498,,1,1,1,1,0,0,Core staff,3.0,2,2,SATURDAY,5,0,0,0,0,0,0,School,,0.6463287613085857,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-780.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
246929,Cash loans,F,N,N,0,112500.0,240772.5,17518.5,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.007273999999999998,-10621,-2608,-590.0,-582,,1,1,1,1,1,1,High skill tech staff,2.0,2,2,WEDNESDAY,17,0,0,0,1,1,0,Business Entity Type 1,0.56432746069697,0.6253043619564854,0.38079968264891495,0.0804,0.08800000000000001,0.9846,0.7892,0.0,0.0,0.2069,0.1667,0.0417,0.0,0.0656,0.0755,0.0,0.0357,0.0819,0.0913,0.9846,0.7975,0.0,0.0,0.2069,0.1667,0.0417,0.0,0.0716,0.0786,0.0,0.0378,0.0812,0.08800000000000001,0.9846,0.792,0.0,0.0,0.2069,0.1667,0.0417,0.0,0.0667,0.0768,0.0,0.0364,reg oper account,block of flats,0.0671,"Stone, brick",No,0.0,0.0,0.0,0.0,-910.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
430649,Cash loans,M,N,Y,0,315000.0,672187.5,44244.0,634500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-10596,-750,-6484.0,-2392,,1,1,0,1,0,0,,2.0,2,2,SUNDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.5339427546116181,0.10278201441992896,0.0948,0.0937,0.9717,0.6124,0.0136,0.0,0.2759,0.125,0.1667,0.0,0.0731,0.1283,0.0193,0.1128,0.0966,0.0973,0.9717,0.6276,0.0137,0.0,0.2759,0.125,0.1667,0.0,0.0799,0.1337,0.0195,0.1194,0.0958,0.0937,0.9717,0.6176,0.0137,0.0,0.2759,0.125,0.1667,0.0,0.0744,0.1306,0.0194,0.1152,reg oper account,block of flats,0.1329,"Stone, brick",No,1.0,1.0,1.0,1.0,-293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
